avg_excess_objective_vs_best_individual,avg_hhi_mean,avg_improvement_pct_vs_best_individual,avg_lambda_mean,diag_aux_mean,diag_main_mean,horizon,linex_mean,loss_section,mae_mean,method,mse_mean,objective_mean,objective_std
0.3156941696337557,0.057964647048952725,-19.758306527818007,5.103961215028459,nan,nan,1.0,1.2340013775283754,linex,0.6551595237082906,MWUMBothKL,0.9295695584867264,1.2340013775283754,1.861863157417657
0.6117194689232844,0.05719967130687813,-40.49650262839715,5.292927923926534,nan,nan,1.0,1.5300266768179043,linex,0.657557310224056,MWUMConcOnlyKL,0.9431957113249894,1.5300266768179043,3.457596091992707
0.3273774911888811,0.06335527623720512,-20.106000716374215,nan,nan,nan,1.0,1.2456846990835009,linex,0.6533230639469723,MWUMVanilla,0.9258380970235845,1.2456846990835009,1.9186528632932465
0.22704039769487433,0.05555555555555556,-17.913983640321916,nan,nan,nan,1.0,1.1453476055894942,linex,0.6614007361091409,Mean,0.9365574933858065,1.1453476055894942,1.3007566012590634
0.30572147030264096,nan,-23.056645320914967,nan,nan,nan,1.0,1.2240286781972605,linex,0.6468865784058512,Median,0.924369183888231,1.2240286781972605,1.4976909694273373
0.576751553477685,0.14482542449002078,-39.48356308270764,0.0016923233147668282,nan,nan,1.0,1.4950587613723048,linex,0.6871133871877686,OGDBoth,0.9949303846442276,1.4950587613723048,3.3960038718627157
0.5896632598983641,0.05872078283767386,-41.631843569431275,5.3747390029013005,nan,nan,1.0,1.5079704677929837,linex,0.6589322954777608,OGDConcOnly,0.9456086519416064,1.5079704677929837,3.4333509965522078
0.5769343034439326,0.14518989074748379,-39.48853748151516,nan,nan,nan,1.0,1.4952415113385522,linex,0.6871541089738079,OGDVanilla,0.9950188460315573,1.4952415113385522,3.3966479262948726
0.9296525209243397,0.20117692430351194,-69.49787062218353,1.3028763368854734,0.5979545454545454,1.901600691699605,1.0,1.8479597288189593,linex,0.6717989957902714,RLKappaBandit,1.0182253466678093,1.8479597288189593,3.740671828801778
0.2688839494188844,0.07114841741367493,-21.233107987451334,nan,0.3646245059288537,2.94,1.0,1.1871911573135039,linex,0.6641330445964486,RLRuleBandit,0.9487883612010535,1.1871911573135039,1.3431643882879787
-1.6513553819945905,0.09768894595895937,30.654050762574716,2.327335942174319,nan,nan,4.0,6.821346472978082,linex,1.1679665575110985,MWUMBothKL,2.746358918374227,6.821346472978082,13.235305791698945
-1.685759838849874,0.09807823211857418,31.340528389492597,1.0753873226103565,nan,nan,4.0,6.786942016122801,linex,1.153916988057115,MWUMConcOnlyKL,2.6733513510023257,6.786942016122801,13.228050715478245
4.2764295458035315,0.9762662993295517,-64.4277807710866,nan,nan,nan,4.0,12.749131400776207,linex,1.3588125166168228,MWUMVanilla,3.5971158441837243,12.749131400776207,29.28035952296481
15.892719862206325,0.05555555555555556,-137.94572888108485,nan,nan,nan,4.0,24.365421717178997,linex,1.2934412746154482,Mean,3.285236325471783,24.365421717178997,94.88332919686674
17.59512476816976,nan,-151.07872743295837,nan,nan,nan,4.0,26.067826623142437,linex,1.2652297568034172,Median,3.2617188334229734,26.067826623142437,105.89859984980095
-1.6171184812539843,0.11999360374514025,31.139417438764927,3.420011458941985,nan,nan,4.0,6.855583373718691,linex,1.1495422288243473,OGDBoth,2.7223067927452633,6.855583373718691,13.414827649741289
-1.3509597351125742,0.06988488645139097,25.887989386729327,5.304709336573381,nan,nan,4.0,7.121742119860101,linex,1.2052523381744704,OGDConcOnly,2.8533050069828176,7.121742119860101,13.329144313513687
-1.2452425524353106,0.27276743436827183,30.493415033208013,nan,nan,nan,4.0,7.227459302537365,linex,1.1472409264063734,OGDVanilla,2.7601435439108384,7.227459302537365,14.781821696839009
-0.3258846177266716,0.3047258827294824,-5.102673687598891,1.2533980125280864,0.5757114624505928,1.8345532608695652,4.0,8.146817237246005,linex,1.0878343794675018,RLKappaBandit,2.4609633814776033,8.146817237246005,15.896417999588126
14.326928910899394,0.226245381659104,-69.95520538405623,nan,0.46061264822134385,3.42,4.0,22.799630765872067,linex,1.2473710863699154,RLRuleBandit,3.139824081984683,22.799630765872067,68.03496992925338
-9.700482909492468,0.11788523680656525,33.94879147754803,2.378860631270435,nan,nan,8.0,16.751428024247716,linex,1.3459158290039115,MWUMBothKL,3.656163389608328,16.751428024247716,39.83622983912128
-9.373694908027534,0.1351311039831112,33.99495871222412,0.6481949758996604,nan,nan,8.0,17.07821602571265,linex,1.2820115320285734,MWUMConcOnlyKL,3.351846209498004,17.07821602571265,40.48192424429084
6.896818237079674,0.9374347050987312,-35.09602975656798,nan,nan,nan,8.0,33.34872917081986,linex,1.545332646907706,MWUMVanilla,4.817754401824102,33.34872917081986,76.19081152312847
384.5442036419689,0.05555555555555556,-891.2153929272805,nan,nan,nan,8.0,410.9961145757092,linex,1.564859363254414,Mean,4.7355046680691215,410.9961145757092,2172.1443302220537
286.94294911683033,nan,-314.27983924534607,nan,nan,nan,8.0,313.3948600505706,linex,1.494822301783615,Median,4.524593121771957,313.3948600505706,2405.600514604099
-9.800642578890807,0.19089439916173795,33.119321167615965,1.0099759437974754,nan,nan,8.0,16.65126835484938,linex,1.4301399443532088,OGDBoth,4.235324918968264,16.65126835484938,39.36364993829932
-9.019801184374609,0.08794237916604736,31.53699202816138,3.293202159048052,nan,nan,8.0,17.43210974936557,linex,1.3780021563138982,OGDConcOnly,3.744301754020392,17.43210974936557,41.57733646829935
-9.716953129737766,0.25296418033295776,32.153279190574466,nan,nan,nan,8.0,16.73495780400242,linex,1.4487251332625226,OGDVanilla,4.338991513499117,16.73495780400242,39.28840621954445
-7.619506855139949,0.3236514199124697,23.07336007781861,1.2632050232923913,0.6093873517786562,1.861099703557312,8.0,18.832404078600234,linex,1.2388119816473804,RLKappaBandit,3.2322930275425303,18.832404078600234,41.41902193133487
316.4198104386795,0.21781112714638684,-1084.4615331854197,nan,0.48307312252964435,3.62,8.0,342.8717213724196,linex,1.4657466964608583,RLRuleBandit,4.338644840486139,342.8717213724196,1822.0478222781219
12.373136515747005,0.5543096285845432,-25.82637250563245,0.09358481513072175,nan,nan,12.0,38.989866785285386,linex,1.4409754660862786,MWUMBothKL,4.634230599165768,38.989866785285386,112.3986971329654
3.784491222202892,0.10287949513253755,5.471348022154951,2.0231008206710968,nan,nan,12.0,30.401221491741282,linex,1.41775270172825,MWUMConcOnlyKL,4.031872421466865,30.401221491741282,98.30611862540765
7.908156471111145,0.9616384092733071,-45.20933808757084,nan,nan,nan,12.0,34.52488674064953,linex,1.5784104277551672,MWUMVanilla,5.189486939802841,34.52488674064953,69.03062049137753
16486.293849907204,0.05555555555555556,-89054.00984752961,nan,nan,nan,12.0,16512.910580176747,linex,1.660838958040386,Mean,5.336623137923369,16512.910580176747,153407.01761307055
1373.2995288874008,nan,-1781.203590481917,nan,nan,nan,12.0,1399.9162591569388,linex,1.5629410601094842,Median,4.967412944482379,1399.9162591569388,11218.651011402108
10.60123051152144,0.18650877691202752,-58.28106242941463,1.1999561438805524,nan,nan,12.0,37.21796078105982,linex,1.3443413108727575,OGDBoth,3.8206235203541534,37.21796078105982,111.526517494526
108.31491020256382,0.09505726981762877,-611.9560145093357,3.142345561922801,nan,nan,12.0,134.93164047210223,linex,1.4313190218085885,OGDConcOnly,4.088166404609231,134.93164047210223,1099.4697239880704
73.36455023125686,0.27421558058092504,-1022.0108893608175,nan,nan,nan,12.0,99.98128050079525,linex,1.3828826351356875,OGDVanilla,4.0499506570293855,99.98128050079525,723.0357391619906
294031.0095395951,0.3290184671008167,-2701698.3869109876,1.293759383540457,0.6131818181818182,1.9043874505928855,12.0,294057.6262698647,linex,1.281197621923446,RLKappaBandit,3.519514620359115,294057.6262698647,2925509.620349034
20291.798925781753,0.3233314253478366,-97114.22267246865,nan,0.4925395256916997,3.33,12.0,20318.41565605129,linex,1.522899657335659,RLRuleBandit,4.794425246685333,20318.41565605129,156873.664993485
5168.104084425314,0.10938874675368565,-110644.41780483951,4.767153032969004,nan,nan,16.0,5207.3544033413555,linex,1.4567401336424017,MWUMBothKL,4.2995574686825595,5207.3544033413555,38525.21805514029
9681.135719457132,0.09562770169901329,-218772.1277102507,2.98627779862007,nan,nan,16.0,9720.386038373174,linex,1.4532772965689906,MWUMConcOnlyKL,4.237693587730314,9720.386038373174,81574.24178703815
31.14540023351342,0.9563416045192544,-54.41776483449091,nan,nan,nan,16.0,70.39571914955292,linex,1.5752719773611372,MWUMVanilla,5.2597320141750705,70.39571914955292,227.70830569841826
