avg_hhi,avg_lambda,best_individual_idx,best_individual_linex,best_individual_mse,best_individual_objective,diag_aux,diag_main,horizon,linex,loss_section,mae,method,mse,n_forecasters,n_obs,objective_value,series_id
0.30543303508592434,nan,21.0,8.666644478383346e+178,31480.27751666664,31480.27751666664,0.3333333333333333,0.0,0.0,1.1152382293692462e+271,mse,177.19387507843373,RLRuleBandit,77576.79293830058,24.0,18.0,77576.79293830058,M963
0.8912037037036558,0.6874801448002603,21.0,8.666644478383346e+178,31480.27751666664,31480.27751666664,0.5555555555555556,1.453888888888889,0.0,8.666644478383346e+178,mse,160.1020370370368,RLKappaBandit,59842.103530246895,24.0,18.0,59842.103530246895,M963
0.04166666666666666,nan,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,,,0.0,inf,mse,670.4070370370378,Mean,525450.2851856488,24.0,18.0,525450.2851856488,M964
nan,nan,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,,,0.0,inf,mse,697.795,Median,569764.5935722222,24.0,18.0,569764.5935722222,M964
0.863425925925926,nan,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,,,0.0,inf,mse,375.2482175925927,OGDVanilla,286065.85588450043,24.0,18.0,286065.85588450043,M964
0.9467592592592593,nan,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,,,0.0,1.814736152427969e+249,mse,183.48210648148148,MWUMVanilla,60342.43332338924,24.0,18.0,60342.43332338924,M964
0.863425925925926,0.3739519965491256,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,,,0.0,inf,mse,375.2482175925927,OGDBoth,286065.85588450043,24.0,18.0,286065.85588450043,M964
0.863425925925926,0.3739519965491256,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,,,0.0,inf,mse,375.2482175925927,OGDConcOnly,286065.85588450043,24.0,18.0,286065.85588450043,M964
0.9467592592592593,0.3739519965491256,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,,,0.0,1.814736152427969e+249,mse,183.48210648148148,MWUMBothKL,60342.43332338924,24.0,18.0,60342.43332338924,M964
0.9467592592592593,0.3739519965491256,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,,,0.0,1.814736152427969e+249,mse,183.48210648148148,MWUMConcOnlyKL,60342.43332338924,24.0,18.0,60342.43332338924,M964
0.5185185185185186,nan,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,0.3333333333333333,1.0,0.0,inf,mse,476.7119675925929,RLRuleBandit,363857.34095431166,24.0,18.0,363857.34095431166,M964
0.9467592592592593,1.7204805335075446,4.0,1.814736152427969e+249,54720.62353888886,54720.62353888886,0.5555555555555556,3.098888888888889,0.0,1.814736152427969e+249,mse,183.48210648148148,RLKappaBandit,60342.43332338924,24.0,18.0,60342.43332338924,M964
0.04166666666666666,nan,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,,,0.0,inf,mse,634.130324074076,Mean,459802.9065646825,24.0,18.0,459802.9065646825,M965
nan,nan,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,,,0.0,inf,mse,771.2372222222225,Median,662178.878688889,24.0,18.0,662178.878688889,M965
0.9467592592592593,nan,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,,,0.0,inf,mse,981.9058101851853,OGDVanilla,1267725.697197,24.0,18.0,1267725.697197,M965
0.8979076075260648,nan,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,,,0.0,inf,mse,387.4169881574956,MWUMVanilla,209698.78347761903,24.0,18.0,209698.78347761903,M965
0.9467592592592593,0.43057386342070736,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,,,0.0,inf,mse,981.9058101851853,OGDBoth,1267725.697197,24.0,18.0,1267725.697197,M965
0.9467592592592593,0.43057386342070736,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,,,0.0,inf,mse,981.9058101851853,OGDConcOnly,1267725.697197,24.0,18.0,1267725.697197,M965
0.8961723948487376,0.43057386342070736,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,,,0.0,inf,mse,387.3000306820205,MWUMBothKL,209633.92539811827,24.0,18.0,209633.92539811827,M965
0.9145866770350496,0.43057386342070736,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,,,0.0,inf,mse,377.6998970742855,MWUMConcOnlyKL,202023.2402976222,24.0,18.0,202023.2402976222,M965
0.5904501964861782,nan,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,0.3888888888888889,5.0,0.0,inf,mse,453.3511377219359,RLRuleBandit,290467.1516156505,24.0,18.0,290467.1516156505,M965
0.910356845461581,1.0495975097584618,20.0,8.176897187572647e+274,120350.0235888885,120350.0235888885,0.6666666666666666,1.818888888888889,0.0,inf,mse,377.9563575557382,RLKappaBandit,202208.010689998,24.0,18.0,202208.010689998,M965
0.04166666666666666,nan,1.0,inf,1269047.1900000009,1269047.1900000009,,,0.0,inf,mse,1369.5821064814825,Mean,2555833.585785409,24.0,18.0,2555833.585785409,M966
nan,nan,1.0,inf,1269047.1900000009,1269047.1900000009,,,0.0,inf,mse,1429.63,Median,2762915.433661112,24.0,18.0,2762915.433661112,M966
0.9467592592592593,nan,1.0,inf,1269047.1900000009,1269047.1900000009,,,0.0,inf,mse,1061.4450462962968,OGDVanilla,1584128.540613928,24.0,18.0,1584128.540613928,M966
0.9467592583593206,nan,1.0,inf,1269047.1900000009,1269047.1900000009,,,0.0,inf,mse,980.3489351289892,MWUMVanilla,1397504.3140351984,24.0,18.0,1397504.3140351984,M966
0.9467592592592593,0.3787248399547858,1.0,inf,1269047.1900000009,1269047.1900000009,,,0.0,inf,mse,1061.4450462962968,OGDBoth,1584128.540613928,24.0,18.0,1584128.540613928,M966
0.9467592592592593,0.3787248399547858,1.0,inf,1269047.1900000009,1269047.1900000009,,,0.0,inf,mse,1061.4450462962968,OGDConcOnly,1584128.540613928,24.0,18.0,1584128.540613928,M966
0.9467592561307215,0.3787248399547858,1.0,inf,1269047.1900000009,1269047.1900000009,,,0.0,inf,mse,980.3489349898241,MWUMBothKL,1397504.314019083,24.0,18.0,1397504.314019083,M966
0.9467592592592593,0.3787248399547858,1.0,inf,1269047.1900000009,1269047.1900000009,,,0.0,inf,mse,989.0017129629634,MWUMConcOnlyKL,1405916.1119583724,24.0,18.0,1405916.1119583724,M966
0.5740740740740741,nan,1.0,inf,1269047.1900000009,1269047.1900000009,0.2777777777777778,5.0,0.0,inf,mse,1113.9400694444453,RLRuleBandit,1672584.7155587298,24.0,18.0,1672584.7155587298,M966
0.9467592592592593,0.663264018881842,1.0,inf,1269047.1900000009,1269047.1900000009,0.6111111111111112,1.4216666666666669,0.0,inf,mse,989.0017129629634,RLKappaBandit,1405916.1119583724,24.0,18.0,1405916.1119583724,M966
0.04166666666666666,nan,18.0,inf,512772.6911833333,512772.6911833333,,,0.0,inf,mse,955.3832175925927,Mean,1207235.449356241,24.0,18.0,1207235.449356241,M967
