avg_hhi,avg_lambda,best_individual_idx,best_individual_linex,best_individual_mse,best_individual_objective,diag_aux,diag_main,horizon,linex,loss_section,mae,method,mse,n_obs,objective_value,seed
nan,nan,1.0,0.7196517418715671,0.9229735202276879,0.7196517418715671,nan,nan,1.0,0.8795505039652975,linex,0.6247699757916645,Median,0.8537524843794714,1004.0,0.8795505039652975,6.0
0.15861378289254457,0.0016080539125913008,1.0,0.7196517418715671,0.9229735202276879,0.7196517418715671,nan,nan,1.0,0.9463586531681456,linex,0.6915705192957933,OGDBoth,0.9745426503364776,1004.0,0.9463586531681456,6.0
0.08558862483410458,5.1589388336054425,1.0,0.7196517418715671,0.9229735202276879,0.7196517418715671,nan,nan,1.0,1.0242950938635382,linex,0.6450911703364747,OGDConcOnly,0.9255963190538378,1004.0,1.0242950938635382,6.0
0.1589382043747509,nan,1.0,0.7196517418715671,0.9229735202276879,0.7196517418715671,nan,nan,1.0,0.9466723269703499,linex,0.6915486545307593,OGDVanilla,0.9745187210593528,1004.0,0.9466723269703499,6.0
0.21324113741728132,0.7832934626324534,1.0,0.7196517418715671,0.9229735202276879,0.7196517418715671,0.36254980079681276,1.2229581673306775,1.0,1.255391389325618,linex,0.6304016175681374,RLKappaBandit,0.9244396073786513,1004.0,1.255391389325618,6.0
0.0702383461980832,nan,1.0,0.7196517418715671,0.9229735202276879,0.7196517418715671,0.3207171314741036,3.0,1.0,0.8278410718482302,linex,0.6452384550354167,RLRuleBandit,0.8722857652421829,1004.0,0.8278410718482302,6.0
0.05605143068493357,4.819854868345467,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,nan,nan,1.0,0.7434502491232565,linex,0.5876799766167945,MWUMBothKL,0.7457767615434484,1004.0,0.7434502491232565,7.0
0.058390055954010076,5.037947233170281,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,nan,nan,1.0,0.8006601489789394,linex,0.5896796455510819,MWUMConcOnlyKL,0.7714295377432517,1004.0,0.8006601489789394,7.0
0.05815185515733849,nan,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,nan,nan,1.0,0.7572354729117395,linex,0.5826284450405248,MWUMVanilla,0.7368041919676619,1004.0,0.7572354729117395,7.0
0.05555555555555557,nan,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,nan,nan,1.0,0.738003175279654,linex,0.5926965932199318,Mean,0.7540100047627479,1004.0,0.738003175279654,7.0
nan,nan,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,nan,nan,1.0,0.7529900635600325,linex,0.5813710072348037,Median,0.7399609018752517,1004.0,0.7529900635600325,7.0
0.12167337221336907,0.0015981776577134474,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,nan,nan,1.0,0.7885439499159094,linex,0.6058778492278937,OGDBoth,0.7825712414086838,1004.0,0.7885439499159094,7.0
0.08056467989148418,5.127234243893495,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,nan,nan,1.0,0.8964588316874619,linex,0.604692127154041,OGDConcOnly,0.8341480111409255,1004.0,0.8964588316874619,7.0
0.12202516379665333,nan,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,nan,nan,1.0,0.7884982347819237,linex,0.6058891090247317,OGDVanilla,0.7825505222172546,1004.0,0.7884982347819237,7.0
0.18252564553931763,0.5667140417545008,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,0.5079681274900398,0.884601593625498,1.0,1.0747456712231318,linex,0.6033600544117782,RLKappaBandit,0.8255497431122774,1004.0,1.0747456712231318,7.0
0.1487552101429829,nan,7.0,0.6327221513501237,0.8032994469655256,0.6327221513501237,0.33565737051792827,1.0,1.0,0.7944972202005264,linex,0.6082665099375658,RLRuleBandit,0.7829468973382016,1004.0,0.7944972202005264,7.0
0.05570006542449158,5.169291990420072,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,nan,nan,1.0,0.6722458633613271,linex,0.6388871003506923,MWUMBothKL,0.8313440604319412,1004.0,0.6722458633613271,8.0
0.059122565693486305,5.403195948374574,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,nan,nan,1.0,0.6870865584581842,linex,0.6378829819095846,MWUMConcOnlyKL,0.838380031552863,1004.0,0.6870865584581842,8.0
0.05697970562254698,nan,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,nan,nan,1.0,0.6758039844717858,linex,0.6355101749749795,MWUMVanilla,0.8270904025952098,1004.0,0.6758039844717858,8.0
0.05555555555555557,nan,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,nan,nan,1.0,0.6667526576133741,linex,0.6411214842797125,Mean,0.8337459475968511,1004.0,0.6667526576133741,8.0
nan,nan,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,nan,nan,1.0,0.7149125776706065,linex,0.630403645764472,Median,0.8245259435101336,1004.0,0.7149125776706065,8.0
0.1242169824084031,0.00171397228124315,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,nan,nan,1.0,0.6756771157213248,linex,0.7024217385474877,OGDBoth,0.9741315305233706,1004.0,0.6756771157213248,8.0
0.0818553125272785,5.498956225075967,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,nan,nan,1.0,0.7424946648141821,linex,0.6361884756204803,OGDConcOnly,0.8488175785848674,1004.0,0.7424946648141821,8.0
0.12445955377880555,nan,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,nan,nan,1.0,0.6759006338773078,linex,0.7025079173648143,OGDVanilla,0.9743877014936271,1004.0,0.6759006338773078,8.0
0.10136756281375334,1.23591913571242,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,0.9492031872509961,1.8430478087649402,1.0,0.722973244917219,linex,0.6312266167173113,RLKappaBandit,0.8389817301923851,1004.0,0.722973244917219,8.0
0.09755480420693022,nan,9.0,0.5819603163625345,0.8761033239677697,0.5819603163625345,0.47310756972111556,3.0,1.0,0.7289463029838765,linex,0.660091048824078,RLRuleBandit,0.8863356844386931,1004.0,0.7289463029838765,8.0
0.05561171293112881,5.128744523983433,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,nan,nan,1.0,0.44750103673371083,linex,0.5283186989111701,MWUMBothKL,0.6199075935288912,1004.0,0.44750103673371083,9.0
0.05736838264190651,5.360813759748349,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,nan,nan,1.0,0.460915816647455,linex,0.530895435802648,MWUMConcOnlyKL,0.6287280022366288,1004.0,0.460915816647455,9.0
0.056109227552885464,nan,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,nan,nan,1.0,0.4517164228015281,linex,0.5267045011311011,MWUMVanilla,0.6179268166465617,1004.0,0.4517164228015281,9.0
0.05555555555555557,nan,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,nan,nan,1.0,0.44667262801432006,linex,0.5288086659550292,Mean,0.6204607453945109,1004.0,0.44667262801432006,9.0
nan,nan,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,nan,nan,1.0,0.4714159064950617,linex,0.5212194781744575,Median,0.6164808035976238,1004.0,0.4714159064950617,9.0
0.09547686710828895,0.0017005358764810039,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,nan,nan,1.0,0.4153085177285907,linex,0.5587741763251003,OGDBoth,0.6723710397716846,1004.0,0.4153085177285907,9.0
0.07548518700144202,5.455822901214231,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,nan,nan,1.0,0.5281910725108059,linex,0.5364136597297375,OGDConcOnly,0.6622722375964755,1004.0,0.5281910725108059,9.0
0.09573464876308468,nan,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,nan,nan,1.0,0.41530622675226975,linex,0.5588707699563987,OGDVanilla,0.6725641523433556,1004.0,0.41530622675226975,9.0
0.09455418101921917,1.7049902816848355,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,0.8655378486055777,2.4037250996015938,1.0,0.5073738155130323,linex,0.5396547337408506,RLKappaBandit,0.6675655887403351,1004.0,0.5073738155130323,9.0
0.05848639360985765,nan,13.0,0.42132585992641713,0.7571082123297987,0.42132585992641713,0.449203187250996,6.0,1.0,0.443579905014702,linex,0.5302346345476032,RLRuleBandit,0.6265178824732287,1004.0,0.443579905014702,9.0
0.1122135879378837,2.311051414568447,15.0,8.78250397799121,5.682727225982801,8.78250397799121,nan,nan,4.0,4.274658238619712,linex,1.2989031726109643,MWUMBothKL,3.272094469210554,1004.0,4.274658238619712,4.0
0.11142886882997366,2.0790784518835306,15.0,8.78250397799121,5.682727225982801,8.78250397799121,nan,nan,4.0,4.1556469850830915,linex,1.2764023414152794,MWUMConcOnlyKL,3.172778486184871,1004.0,4.1556469850830915,4.0
0.9536362653516235,nan,15.0,8.78250397799121,5.682727225982801,8.78250397799121,nan,nan,4.0,133.3972989467521,linex,1.632646034686533,MWUMVanilla,4.900169505849721,1004.0,133.3972989467521,4.0
0.05555555555555557,nan,15.0,8.78250397799121,5.682727225982801,8.78250397799121,nan,nan,4.0,10.808540785463283,linex,1.4707342808039128,Mean,4.097823549920687,1004.0,10.808540785463283,4.0
nan,nan,15.0,8.78250397799121,5.682727225982801,8.78250397799121,nan,nan,4.0,10.044807650778354,linex,1.4339894447790498,Median,4.062564222230001,1004.0,10.044807650778354,4.0
0.1330456055393301,3.396081403271107,15.0,8.78250397799121,5.682727225982801,8.78250397799121,nan,nan,4.0,3.9712568681988234,linex,1.2859305897846243,OGDBoth,3.305883531958801,1004.0,3.9712568681988234,4.0
0.15444032335946561,5.381253070097346,15.0,8.78250397799121,5.682727225982801,8.78250397799121,nan,nan,4.0,5.366495946172902,linex,1.2764369663645245,OGDConcOnly,3.222157994537705,1004.0,5.366495946172902,4.0
0.3004292477480248,nan,15.0,8.78250397799121,5.682727225982801,8.78250397799121,nan,nan,4.0,3.7550729349499994,linex,1.2818946413790147,OGDVanilla,3.325846453868395,1004.0,3.7550729349499994,4.0
0.329663573268073,1.1518404849669308,15.0,8.78250397799121,5.682727225982801,8.78250397799121,0.3555776892430279,1.8166733067729084,4.0,4.127217794469911,linex,1.1971599955421541,RLKappaBandit,2.9298485842471553,1004.0,4.127217794469911,4.0
0.2977269974441495,nan,15.0,8.78250397799121,5.682727225982801,8.78250397799121,0.4721115537848606,1.0,4.0,5.486390163707232,linex,1.3691688546371028,RLRuleBandit,3.66284721855917,1004.0,5.486390163707232,4.0
0.09822229858671482,2.31488716160292,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,nan,nan,4.0,6.842594952029352,linex,1.2596441602957436,MWUMBothKL,3.0961504478913406,1004.0,6.842594952029352,5.0
0.09952903537979348,2.0825291836893918,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,nan,nan,4.0,6.870058880164654,linex,1.2411334492750876,MWUMConcOnlyKL,2.976275930283598,1004.0,6.870058880164654,5.0
0.9784381564256145,nan,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,nan,nan,4.0,8.46280093961672,linex,1.4957892608850567,MWUMVanilla,4.0259209310359365,1004.0,8.46280093961672,5.0
0.05555555555555557,nan,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,nan,nan,4.0,10.761441205887834,linex,1.3806468067249549,Mean,3.611415720879261,1004.0,10.761441205887834,5.0
nan,nan,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,nan,nan,4.0,11.344570930519813,linex,1.36654634437603,Median,3.647062797410184,1004.0,11.344570930519813,5.0
0.12056753262250137,3.4017180199600205,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,nan,nan,4.0,6.62830454240943,linex,1.23621576243386,OGDBoth,3.014125157617182,1004.0,6.62830454240943,5.0
0.13928962574640738,5.3901845592329805,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,nan,nan,4.0,6.739593906900282,linex,1.1986142099155932,OGDConcOnly,2.783466368401914,1004.0,6.739593906900282,5.0
0.2695526257104014,nan,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,nan,nan,4.0,6.6888783824559574,linex,1.233330890900513,OGDVanilla,3.0109723996049325,1004.0,6.6888783824559574,5.0
0.1738077732508261,3.1302475573891115,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,0.8645418326693227,4.6441434262948205,4.0,6.821164347089758,linex,1.2105160986728463,RLKappaBandit,2.8839662394704457,1004.0,6.821164347089758,5.0
0.3761886872808671,nan,9.0,9.511101038810203,3.5306809463427986,9.511101038810203,0.29780876494023906,1.0,4.0,10.509016269352715,linex,1.3258161393529317,RLRuleBandit,3.4196850823230105,1004.0,10.509016269352715,5.0
0.09380765526731963,2.2113775547229615,17.0,5.708980736705288,3.581453843950101,5.708980736705288,nan,nan,4.0,3.1119494244830315,linex,1.094901438789606,MWUMBothKL,2.473661878996672,1004.0,3.1119494244830315,6.0
0.09408213051193876,1.989409410809995,17.0,5.708980736705288,3.581453843950101,5.708980736705288,nan,nan,4.0,3.0771883241997413,linex,1.0735280520550383,MWUMConcOnlyKL,2.3692638675536717,1004.0,3.0771883241997413,6.0
0.9820386752916496,nan,17.0,5.708980736705288,3.581453843950101,5.708980736705288,nan,nan,4.0,21.63500694539655,linex,1.2023494574130895,MWUMVanilla,3.0053825194226915,1004.0,21.63500694539655,6.0
0.05555555555555557,nan,17.0,5.708980736705288,3.581453843950101,5.708980736705288,nan,nan,4.0,23.474489793372864,linex,1.1880325838126369,Mean,2.9045288653851706,1004.0,23.474489793372864,6.0
nan,nan,17.0,5.708980736705288,3.581453843950101,5.708980736705288,nan,nan,4.0,18.691439498547265,linex,1.1473380994960503,Median,2.8269987689447955,1004.0,18.691439498547265,6.0
0.10883442094140194,3.2496110190658123,17.0,5.708980736705288,3.581453843950101,5.708980736705288,nan,nan,4.0,2.963995807373138,linex,1.0806705830598484,OGDBoth,2.445247162694234,1004.0,2.963995807373138,6.0
0.12606216513250246,5.1491637304416935,17.0,5.708980736705288,3.581453843950101,5.708980736705288,nan,nan,4.0,3.083949396242989,linex,1.0449822240168483,OGDConcOnly,2.2388755756761825,1004.0,3.083949396242989,6.0
0.2635851301301663,nan,17.0,5.708980736705288,3.581453843950101,5.708980736705288,nan,nan,4.0,2.9583689212241944,linex,1.0923262132965486,OGDVanilla,2.5122095619700624,1004.0,2.9583689212241944,6.0
0.30932455079563337,1.2402749723127557,17.0,5.708980736705288,3.581453843950101,5.708980736705288,0.6085657370517928,2.078177290836653,4.0,3.128264827692592,linex,1.005350233997719,RLKappaBandit,2.1003029817850094,1004.0,3.128264827692592,6.0
0.2218992249599499,nan,17.0,5.708980736705288,3.581453843950101,5.708980736705288,0.36254980079681276,6.0,4.0,3.5302114427038394,linex,1.1088032859933603,RLRuleBandit,2.5247399276924662,1004.0,3.5302114427038394,6.0
0.09332268677901669,2.1977873955414706,1.0,4.091438018582089,2.872503298019005,4.091438018582089,nan,nan,4.0,2.5305700747922972,linex,1.1348107906765001,MWUMBothKL,2.47115715677438,1004.0,2.5305700747922972,7.0
0.09403923076954596,1.9771833713676568,1.0,4.091438018582089,2.872503298019005,4.091438018582089,nan,nan,4.0,2.397625678025596,linex,1.1159287131835607,MWUMConcOnlyKL,2.385821713445726,1004.0,2.397625678025596,7.0
0.979956458976518,nan,1.0,4.091438018582089,2.872503298019005,4.091438018582089,nan,nan,4.0,4.516419867828982,linex,1.3330604856868356,MWUMVanilla,3.254094845933846,1004.0,4.516419867828982,7.0
0.05555555555555557,nan,1.0,4.091438018582089,2.872503298019005,4.091438018582089,nan,nan,4.0,4.442916033504045,linex,1.2291273341135758,Mean,2.885416551902401,1004.0,4.442916033504045,7.0
nan,nan,1.0,4.091438018582089,2.872503298019005,4.091438018582089,nan,nan,4.0,4.29711601151388,linex,1.2070529789931064,Median,2.858756766021732,1004.0,4.29711601151388,7.0
0.11583356866792655,3.2296403282567097,1.0,4.091438018582089,2.872503298019005,4.091438018582089,nan,nan,4.0,2.393248182914814,linex,1.1024358842474427,OGDBoth,2.3949860858982785,1004.0,2.393248182914814,7.0
0.12852722255986013,5.117519214265266,1.0,4.091438018582089,2.872503298019005,4.091438018582089,nan,nan,4.0,2.330058779401855,linex,1.0519389547049656,OGDConcOnly,2.1708778115851226,1004.0,2.330058779401855,7.0
0.26270415733698815,nan,1.0,4.091438018582089,2.872503298019005,4.091438018582089,nan,nan,4.0,2.378445692713207,linex,1.0787156901255686,OGDVanilla,2.3479227265495886,1004.0,2.378445692713207,7.0
0.18759484113029026,1.2335042239099945,1.0,4.091438018582089,2.872503298019005,4.091438018582089,0.8296812749003984,1.8141235059760956,4.0,2.3622499431324466,linex,1.053944004487708,RLKappaBandit,2.1401754883386417,1004.0,2.3622499431324466,7.0
0.18059674040453538,nan,1.0,4.091438018582089,2.872503298019005,4.091438018582089,0.2549800796812749,4.0,4.0,3.957540165900738,linex,1.1819312962267403,RLRuleBandit,2.715945645277745,1004.0,3.957540165900738,7.0
0.08753618582324281,2.357125868028472,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,nan,nan,4.0,2.043959358328906,linex,1.1143349470921795,MWUMBothKL,2.398787638110199,1004.0,2.043959358328906,8.0
0.08968715505344307,2.1205281566120537,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,nan,nan,4.0,2.001115190467052,linex,1.1003330084915803,MWUMConcOnlyKL,2.3541517613679908,1004.0,2.001115190467052,8.0
0.9655139992271988,nan,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,nan,nan,4.0,3.047351508818828,linex,1.210945394191997,MWUMVanilla,2.8510551315431676,1004.0,3.047351508818828,8.0
0.05555555555555557,nan,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,nan,nan,4.0,4.272096865692988,linex,1.2194761108865688,Mean,2.8435389979152137,1004.0,4.272096865692988,8.0
nan,nan,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,nan,nan,4.0,4.523174282174373,linex,1.1942318402260563,Median,2.8138446851447285,1004.0,4.523174282174373,8.0
0.10582790848782754,3.4637876495306616,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,nan,nan,4.0,1.8881020781155617,linex,1.1045581324552451,OGDBoth,2.388153072405275,1004.0,1.8881020781155617,8.0
0.12098064384697114,5.488536860402137,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,nan,nan,4.0,1.9014777669699376,linex,1.0655425377906154,OGDConcOnly,2.224854064082448,1004.0,1.9014777669699376,8.0
0.21578134687370817,nan,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,nan,nan,4.0,1.830754688108695,linex,1.1014184259487017,OGDVanilla,2.436915251032666,1004.0,1.830754688108695,8.0
0.2901308126578995,0.4712340771373959,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,0.6135458167330677,0.7534561752988048,4.0,2.135512013452563,linex,1.0150953674928251,RLKappaBandit,2.1253302176364035,1004.0,2.135512013452563,8.0
0.10499814978891304,nan,9.0,3.644295610146857,2.7831541673589277,3.644295610146857,0.7280876494023905,0.0,4.0,4.194205277973153,linex,1.2101901305655496,RLRuleBandit,2.8441642158097387,1004.0,4.194205277973153,8.0
0.07365051514697149,2.338636786711426,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,nan,nan,4.0,1.1638756829080767,linex,0.8859617939663652,MWUMBothKL,1.7106950314490776,1004.0,1.1638756829080767,9.0
0.07561108119582984,2.103894927051162,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,nan,nan,4.0,1.1447649724508988,linex,0.8773157598850062,MWUMConcOnlyKL,1.684768580365555,1004.0,1.1447649724508988,9.0
0.9887164467341125,nan,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,nan,nan,4.0,1.4990447469885917,linex,1.040504034185965,MWUMVanilla,2.174292144100176,1004.0,1.4990447469885917,9.0
0.05555555555555557,nan,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,nan,nan,4.0,1.797907954049947,linex,0.9594889205153232,Mean,1.976439652799703,1004.0,1.797907954049947,9.0
nan,nan,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,nan,nan,4.0,1.7024726386199966,linex,0.9385186332492184,Median,1.9505696408426578,1004.0,1.7024726386199966,9.0
0.09007341413939024,3.43661800998516,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,nan,nan,4.0,1.0953930299583416,linex,0.858486626719974,OGDBoth,1.6635951982229922,1004.0,1.0953930299583416,9.0
0.09892108949624413,5.445485265125652,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,nan,nan,4.0,1.0782629945209534,linex,0.829849804139881,OGDConcOnly,1.5356372569880485,1004.0,1.0782629945209534,9.0
0.218403827082805,nan,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,nan,nan,4.0,1.0964102699563922,linex,0.8606543679378551,OGDVanilla,1.6900250460099144,1004.0,1.0964102699563922,9.0
0.24141163848497246,0.4136833093078245,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,0.6673306772908366,0.5843227091633465,4.0,1.0872731557850936,linex,0.8060500267642011,RLKappaBandit,1.4864746218548677,1004.0,1.0872731557850936,9.0
0.11827870451438921,nan,13.0,1.483483147440199,2.1704459754157064,1.483483147440199,0.8555776892430279,4.0,4.0,1.2050690454413147,linex,0.8527768545883264,RLRuleBandit,1.6901694264101927,1004.0,1.2050690454413147,9.0
0.1420364017380705,2.362215581761692,15.0,15.380400845416355,6.366071812212927,15.380400845416355,nan,nan,8.0,9.85799086292712,linex,1.5764624421206341,MWUMBothKL,4.611425483194812,1004.0,9.85799086292712,4.0
0.15753856678656097,1.3096144656968682,15.0,15.380400845416355,6.366071812212927,15.380400845416355,nan,nan,8.0,10.408124326680314,linex,1.4949331628153473,MWUMConcOnlyKL,4.259937870207621,1004.0,10.408124326680314,4.0
0.9340070945002427,nan,15.0,15.380400845416355,6.366071812212927,15.380400845416355,nan,nan,8.0,16.152892745101507,linex,1.874654493912735,MWUMVanilla,6.394520745603916,1004.0,16.152892745101507,4.0
0.05555555555555557,nan,15.0,15.380400845416355,6.366071812212927,15.380400845416355,nan,nan,8.0,64.88213810526535,linex,1.9030944785649688,Mean,6.489160609633746,1004.0,64.88213810526535,4.0
nan,nan,15.0,15.380400845416355,6.366071812212927,15.380400845416355,nan,nan,8.0,55.6335510165177,linex,1.7868482053303898,Median,6.020800781820749,1004.0,55.6335510165177,4.0
