avg_hhi,avg_lambda,best_individual_idx,best_individual_linex,best_individual_mse,best_individual_objective,diag_aux,diag_main,horizon,linex,loss_section,mae,method,mse,n_obs,objective_value,seed
0.055555555555555566,nan,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,,,1.0,0.7071582105390617,mse,0.6891118624843299,Mean,1.0065535053603296,1020.0,1.0065535053603296,4.0
nan,nan,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,,,1.0,0.7163473239812221,mse,0.6680778701612725,Median,0.9864999609922985,1020.0,0.9864999609922985,4.0
0.06098506149721687,nan,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,,,1.0,0.7214436113923465,mse,0.6751221472781234,OGDVanilla,0.9908592059428185,1020.0,0.9908592059428185,4.0
0.06971866554075827,nan,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,,,1.0,0.712147328066135,mse,0.6673275696653076,MWUMVanilla,0.9803911631636743,1020.0,0.9803911631636743,4.0
0.06061202314618969,0.09671952108111052,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,,,1.0,0.7212105102470744,mse,0.6751273652522772,OGDBoth,0.9909031485610191,1020.0,0.9909031485610191,4.0
0.057718689498951876,5.333987280076643,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,,,1.0,0.7127245570017896,mse,0.6791125892748161,OGDConcOnly,0.996870210410702,1020.0,0.996870210410702,4.0
0.0684982665804648,0.02428340131037745,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,,,1.0,0.7129185564501688,mse,0.6673742454633221,MWUMBothKL,0.980500362527743,1020.0,0.980500362527743,4.0
0.056288383177112045,5.2527964996936545,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,,,1.0,0.7231119713315871,mse,0.6781469260949801,MWUMConcOnlyKL,0.9995767754200348,1020.0,0.9995767754200348,4.0
0.05930842418932167,nan,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,0.3813725490196078,5.0,1.0,0.7002412031776573,mse,0.6792422642353163,RLRuleBandit,0.9955634814763674,1020.0,0.9955634814763674,4.0
0.26591757639363106,0.6901131621949579,1.0,0.7553043297358698,1.001357752471105,1.001357752471105,0.44607843137254904,0.9788921568627451,1.0,0.8111064846086522,mse,0.6964732381326371,RLKappaBandit,1.0573332248790468,1020.0,1.0573332248790468,4.0
0.055555555555555566,nan,9.0,11.759780119490873,3.82424542804566,3.82424542804566,,,4.0,10.841789099790153,mse,1.459951779566515,Mean,4.056342968157746,1020.0,4.056342968157746,4.0
nan,nan,9.0,11.759780119490873,3.82424542804566,3.82424542804566,,,4.0,10.582700344006598,mse,1.4267419971592272,Median,4.035733680146344,1020.0,4.035733680146344,4.0
0.2470513752396963,nan,9.0,11.759780119490873,3.82424542804566,3.82424542804566,,,4.0,4.621282864392118,mse,1.207154604971003,OGDVanilla,2.89526564838065,1020.0,2.89526564838065,4.0
0.6003152458795948,nan,9.0,11.759780119490873,3.82424542804566,3.82424542804566,,,4.0,11.746978151342569,mse,1.3885557298768185,MWUMVanilla,3.86397665919795,1020.0,3.86397665919795,4.0
0.1664098814342679,1.776422371674752,9.0,11.759780119490873,3.82424542804566,3.82424542804566,,,4.0,4.769338823375786,mse,1.2020146327105303,OGDBoth,2.8818242814372015,1020.0,2.8818242814372015,4.0
0.09643472612552939,1.802357524495403,9.0,11.759780119490873,3.82424542804566,3.82424542804566,,,4.0,5.739605339140447,mse,1.2569199737312597,OGDConcOnly,3.1124032230595104,1020.0,3.1124032230595104,4.0
0.2016693522121882,0.7438081288688738,9.0,11.759780119490873,3.82424542804566,3.82424542804566,,,4.0,4.5870513101084045,mse,1.1736105214142694,MWUMBothKL,2.7565473578385338,1020.0,2.7565473578385338,4.0
0.3073831381291523,0.17272042294264014,9.0,11.759780119490873,3.82424542804566,3.82424542804566,,,4.0,4.100472702279179,mse,1.1397728443683413,MWUMConcOnlyKL,2.657447197997515,1020.0,2.657447197997515,4.0
0.13973254072200797,nan,9.0,11.759780119490873,3.82424542804566,3.82424542804566,0.6882352941176471,6.0,4.0,10.19354396794139,mse,1.2741429901188408,RLRuleBandit,3.3108761888418217,1020.0,3.3108761888418217,4.0
0.406750327828235,1.2617283102251913,9.0,11.759780119490873,3.82424542804566,3.82424542804566,0.5696078431372549,1.8302745098039217,4.0,4.407816496684327,mse,1.1692447012614178,RLKappaBandit,2.8073169443688846,1020.0,2.8073169443688846,4.0
0.055555555555555566,nan,9.0,53.083600368790854,5.187955907456266,5.187955907456266,,,8.0,63.70051845397832,mse,1.882626452614361,Mean,6.395069658592602,1020.0,6.395069658592602,4.0
nan,nan,9.0,53.083600368790854,5.187955907456266,5.187955907456266,,,8.0,56.251078046986436,mse,1.770816920370937,Median,5.947166099432818,1020.0,5.947166099432818,4.0
0.221057292366244,nan,9.0,53.083600368790854,5.187955907456266,5.187955907456266,,,8.0,14.601262974892316,mse,1.4719130764672856,OGDVanilla,4.207485246319998,1020.0,4.207485246319998,4.0
0.9757343962638246,nan,9.0,53.083600368790854,5.187955907456266,5.187955907456266,,,8.0,35.17818302526929,mse,1.6514262578003647,MWUMVanilla,5.267332287600609,1020.0,5.267332287600609,4.0
0.2157262146191818,0.10931401814013353,9.0,53.083600368790854,5.187955907456266,5.187955907456266,,,8.0,14.600168606684315,mse,1.468413686634494,OGDBoth,4.194324144412807,1020.0,4.194324144412807,4.0
0.11086911845175243,1.9466183302043574,9.0,53.083600368790854,5.187955907456266,5.187955907456266,,,8.0,16.453041327029993,mse,1.5529248236954738,OGDConcOnly,4.548734918780601,1020.0,4.548734918780601,4.0
